game_id,Home_team,away_team,points_scored,passing_yards,rushing_yards,receiving_yards,touchdowns,receptions,fumbles_lost,expected_points,player_id
5413,ARI,DEN,20,173,73,54,1,6,1,96,47932
5414,NYG,ARI,27,115,127,45,1,6,2,53,47932
5415,BUF,KC,39,492,164,131,0,9,2,41,47932
5416,NE,BAL,16,87,167,61,3,4,0,29,47932
5417,LAC,PIT,21,395,199,0,1,7,2,6,47934
5418,DEN,LV,40,458,4,132,2,8,0,42,47934
5419,MIN,NE,45,262,77,97,4,2,2,31,47934
5420,MIA,TEN,39,139,22,81,1,5,2,67,47934
5421,BAL,GB,47,53,194,184,3,7,0,84,47934
5422,NE,NO,14,373,66,141,0,5,1,10,47934
5423,WAS,NYJ,26,408,171,73,4,1,2,99,47934
5424,JAX,LV,38,389,100,46,2,0,0,56,47934
5425,WAS,HOU,37,250,26,163,4,3,2,7,47938
5426,MIN,TB,41,196,73,127,0,6,0,11,47938
5427,ARI,CLE,39,164,125,13,2,5,1,60,47938
5428,HOU,DEN,20,340,178,106,3,3,1,9,47938
5429,PHI,CIN,13,102,147,24,3,9,2,51,47938
5430,ATL,NE,18,30,119,20,3,4,1,77,47938
5431,LAC,DET,28,439,54,56,3,1,1,66,47938
5432,BAL,CHI,42,433,144,178,3,1,2,64,47938
5433,ATL,MIN,13,431,174,108,1,7,1,96,47939
5434,NE,MIA,27,337,105,64,2,0,2,52,47939
5435,NYG,BUF,43,125,122,61,1,5,0,68,47939
5436,PHI,CAR,47,385,149,159,2,3,2,20,47939
5437,BUF,TEN,17,13,99,136,3,9,1,55,47939
5438,NYG,JAX,19,16,65,50,1,3,0,72,47939
5439,LA,NYG,21,203,110,77,3,8,1,26,47939
5440,JAX,WAS,26,136,186,182,3,7,0,27,47939
5441,TEN,KC,22,275,16,149,4,8,1,2,47941
5442,LAC,GB,31,298,180,199,4,0,0,58,47941
5443,NYJ,IND,20,374,55,162,1,2,0,43,47941
5444,PIT,SF,13,245,26,54,3,1,1,94,47941
5445,BUF,SEA,14,472,194,69,2,3,0,7,47941
5446,NE,CLE,10,331,182,159,1,0,0,89,47941
5447,ARI,SEA,10,336,144,55,0,1,0,34,47941
5448,LV,CIN,14,197,122,16,2,5,1,89,47941
5449,CLE,ATL,24,50,44,60,0,9,1,37,47942
5450,BUF,JAX,35,296,46,89,0,3,1,81,47942
5451,MIA,PIT,36,141,87,19,0,6,2,73,47942
5452,MIA,TEN,33,271,183,132,1,8,0,50,47942
5453,MIA,TEN,23,258,8,138,3,6,2,10,47942
5454,MIA,PHI,12,470,115,22,0,5,0,81,47942
5455,CHI,IND,45,3,45,186,0,8,0,30,47942
5456,PHI,JAX,46,359,141,123,3,6,0,10,47942
5457,KC,LAC,45,295,60,75,3,1,1,49,47944
5458,SEA,DET,30,482,98,30,4,4,2,57,47944
5459,CHI,DEN,35,353,40,64,0,9,0,20,47944
5460,SF,MIA,21,283,7,71,3,7,1,60,47944
5461,GB,IND,41,81,123,122,0,0,2,9,47944
5462,LV,HOU,38,174,121,109,0,4,1,50,47944
5463,BAL,NYG,48,92,61,199,1,0,0,70,47944
5464,NE,ATL,24,130,161,3,3,8,1,88,47944
5465,KC,SF,23,73,145,163,1,1,2,31,47947
5466,KC,ARI,16,148,63,106,4,1,0,22,47947
5467,DET,NYJ,43,100,130,191,0,7,2,15,47947
5468,ATL,LA,36,256,87,178,1,4,0,12,47947
5469,BUF,LV,26,56,129,169,0,4,2,93,47947
5470,LA,PIT,22,371,190,146,3,7,2,52,47947
5471,CLE,NYG,21,384,187,99,4,0,1,24,47947
5472,CLE,JAX,25,221,128,198,4,9,1,91,47947
5473,DAL,SF,17,6,33,105,1,7,2,92,47952
5474,CAR,MIA,45,139,103,87,4,9,0,6,47952
5475,LAC,CHI,49,387,185,47,3,4,0,27,47952
5476,PIT,DAL,43,426,89,52,0,3,0,19,47952
5477,SEA,PHI,45,235,155,65,0,9,1,48,47952
5478,CIN,SEA,45,157,50,93,1,7,1,51,47952
5479,ARI,MIN,13,486,91,9,2,3,2,96,47952
5480,BUF,CHI,22,293,103,132,4,5,1,32,47952
5481,CIN,TB,25,310,82,141,2,4,0,94,47956
5482,MIA,DET,43,423,168,157,0,0,2,0,47956
5483,BAL,NYG,27,212,145,14,3,3,2,30,47956
5484,MIA,CHI,49,106,134,22,0,1,1,75,47956
5485,TB,LAC,24,343,42,155,4,4,1,42,47956
5486,DAL,NYG,21,221,139,185,2,2,0,80,47956
5487,NO,PIT,46,157,12,199,0,7,2,59,47956
5488,MIN,LAC,47,236,163,105,0,1,1,34,47956
5489,PHI,DEN,49,75,168,186,0,6,0,21,47970
5490,CHI,LV,41,102,46,140,3,2,1,32,47970
5491,BUF,NYJ,33,140,158,7,2,9,1,54,47970
5492,CIN,MIA,16,177,40,170,2,1,2,33,47970
5493,CLE,PHI,20,273,182,163,2,7,0,7,47970
5494,CIN,ATL,31,426,159,187,1,0,1,57,47970
5495,ARI,TEN,42,415,52,53,4,1,1,5,47970
5496,NE,CHI,25,193,77,73,0,7,0,13,47970
5497,TB,PHI,22,388,188,9,4,8,0,41,47971
5498,CHI,SF,39,360,127,133,1,5,2,31,47971
5499,DEN,CAR,20,147,87,52,0,6,2,3,47971
5500,PIT,HOU,25,43,41,14,3,7,1,22,47971
5501,GB,NE,38,188,93,39,2,3,0,99,47971
5502,ARI,DET,16,225,5,21,3,1,2,71,47971
5503,SEA,SF,37,118,147,78,2,7,0,92,47971
5504,KC,PIT,33,205,60,139,1,3,1,53,47971
5505,HOU,LA,32,180,69,120,4,4,0,70,47973
5506,NYG,CAR,25,16,0,156,1,4,1,91,47973
5507,PHI,NYG,45,84,190,19,4,2,0,93,47973
5508,SEA,LA,13,279,90,122,1,9,1,55,47973
5509,NE,PIT,10,469,106,143,4,6,0,43,47973
5510,NYG,LA,23,263,18,22,0,4,0,93,47973
5511,NYG,NO,39,142,110,31,0,3,1,86,47973
5512,NO,MIN,31,211,142,198,1,5,1,31,47973
5513,DEN,DAL,23,418,92,123,4,8,0,64,47974
5514,IND,JAX,15,396,168,84,3,5,2,17,47974
5515,NYG,DET,49,113,193,160,4,8,2,23,47974
5516,BUF,PIT,45,36,179,199,0,0,1,76,47974
5517,SEA,MIA,35,291,23,5,2,5,2,47,47974
5518,MIN,BUF,37,435,146,198,4,0,1,64,47974
5519,ATL,CIN,33,418,11,154,0,9,2,26,47974
5520,NYG,JAX,19,59,145,137,3,0,0,84,47974
5521,WAS,NE,19,424,110,50,4,5,0,35,47975
5522,SEA,NE,12,169,53,15,3,5,2,11,47975
5523,TB,DAL,20,87,141,135,4,5,1,71,47975
5524,DAL,MIA,32,364,114,116,3,3,2,73,47975
5525,BAL,HOU,15,434,147,163,1,1,0,48,47975
5526,ARI,HOU,37,338,34,131,0,7,1,81,47975
5527,ATL,IND,16,404,73,162,0,9,1,44,47975
5528,DEN,MIN,46,85,139,149,4,9,0,14,47975
5529,SEA,PIT,34,161,73,21,0,2,2,61,47980
5530,KC,PIT,49,327,72,143,2,7,0,16,47980
5531,LAC,NE,40,17,44,87,0,8,1,27,47980
5532,SF,KC,46,79,193,81,0,0,0,58,47980
5533,PIT,LV,28,187,93,2,4,4,0,74,47980
5534,ARI,ATL,10,321,3,44,0,7,0,74,47980
5535,MIA,JAX,35,387,9,9,3,7,1,94,47980
5536,KC,DEN,18,303,70,196,1,5,0,99,47980
5537,DAL,NO,49,170,176,145,2,0,1,90,47984
5538,DAL,PHI,26,430,133,3,0,9,2,23,47984
5539,BAL,TB,14,33,9,43,4,4,1,9,47984
5540,GB,LAC,26,491,14,105,0,5,0,1,47984
5541,JAX,MIN,37,356,97,78,3,1,2,29,47984
5542,PHI,CAR,40,158,14,28,0,8,0,47,47984
5543,NO,MIA,43,337,42,126,4,8,0,82,47984
5544,HOU,ARI,32,439,96,29,0,6,1,77,47984
5545,MIA,CHI,32,407,182,127,2,2,1,49,47987
5546,SEA,CHI,41,334,178,152,1,5,1,79,47987
5547,NYJ,BUF,26,88,111,190,1,2,1,47,47987
5548,KC,GB,25,206,110,148,1,7,0,86,47987
5549,LAC,BUF,40,475,64,41,2,0,0,45,47987
5550,MIN,GB,40,183,168,93,3,3,2,22,47987
5551,DET,LAC,27,184,133,143,3,3,2,67,47987
5552,DAL,GB,10,308,45,78,1,6,0,95,47987
5553,PHI,NE,44,438,121,129,4,7,1,98,47995
5554,NYJ,DET,33,209,170,183,1,8,1,75,47995
5555,NO,BUF,23,425,175,112,3,4,2,14,47995
5556,JAX,CIN,38,240,31,191,3,4,0,94,47995
5557,TB,ARI,11,12,146,186,2,3,1,45,47995
5558,HOU,LA,15,211,67,166,4,9,0,84,47995
5559,NO,DEN,43,8,97,114,1,7,2,20,47995
5560,LA,ATL,29,36,68,45,1,8,1,11,47995
5561,NO,NE,27,127,9,77,0,5,0,48,47996
5562,KC,NYG,23,72,162,14,1,0,1,22,47996
5563,DEN,PHI,15,325,142,94,1,5,1,73,47996
5564,NYG,TB,48,52,167,147,4,4,2,0,47996
5565,WAS,GB,34,44,19,18,4,3,1,28,47996
5566,CAR,ARI,24,77,27,106,2,4,1,30,47996
5567,IND,JAX,38,139,72,128,3,6,2,99,47996
5568,DAL,CHI,46,385,67,153,2,6,1,94,47996
5569,HOU,BAL,45,127,191,28,3,1,2,93,47999
5570,NYJ,LV,33,260,0,53,3,5,1,84,47999
5571,PHI,NYG,31,486,42,149,4,2,1,14,47999
5572,LV,HOU,17,131,159,86,0,3,1,81,47999
5573,PIT,BAL,30,70,118,140,2,3,0,81,47999
5574,IND,PIT,35,289,106,89,4,6,0,60,47999
5575,HOU,LA,16,323,21,51,2,7,1,69,47999
5576,MIA,JAX,35,231,170,61,1,7,2,1,47999
5577,DET,LA,29,219,32,191,3,0,0,81,48011
5578,NYJ,MIN,42,339,196,37,2,5,2,31,48011
5579,CAR,CHI,30,302,163,18,4,0,1,36,48011
5580,CLE,NO,32,290,111,78,1,9,0,37,48011
5581,CLE,JAX,45,236,43,1,2,1,2,67,48011
5582,DET,PIT,17,431,116,119,1,5,0,83,48011
5583,TB,CHI,18,277,95,45,4,9,0,26,48011
5584,NYG,MIA,18,278,82,173,4,8,2,54,48011
5585,ARI,NYG,49,284,56,26,0,3,0,23,48013
5586,SF,LAC,29,66,100,0,3,3,2,46,48013
5587,DAL,IND,29,492,193,32,4,3,0,59,48013
5588,CLE,MIA,39,297,24,34,4,4,0,36,48013
5589,HOU,NO,48,274,34,165,4,1,1,39,48013
5590,CLE,NYJ,15,359,46,157,2,6,0,92,48013
5591,MIA,ARI,11,298,66,41,1,6,2,40,48013
5592,PIT,HOU,18,186,118,32,2,6,0,90,48013
5593,ARI,SEA,46,311,61,124,3,4,0,92,48026
5594,KC,IND,49,29,93,142,1,3,0,21,48026
5595,ATL,TEN,21,147,155,51,2,5,2,8,48026
5596,CLE,LV,37,463,163,41,2,5,0,89,48026
5597,LAC,LV,21,13,149,40,2,7,1,15,48026
5598,CHI,ARI,38,419,83,144,4,6,0,74,48026
5599,LV,ARI,16,1,131,101,1,0,2,51,48026
5600,PHI,SEA,44,96,177,59,0,5,0,89,48026
5601,LA,NE,49,275,21,30,3,7,2,64,48027
5602,LA,TB,45,464,67,108,1,5,1,6,48027
5603,PHI,SEA,19,257,14,79,0,9,0,8,48027
5604,KC,TEN,16,303,191,157,1,7,1,85,48027
5605,NYJ,DAL,15,494,45,120,0,5,2,39,48027
5606,CIN,TEN,10,326,69,78,3,9,2,36,48027
5607,ATL,KC,48,80,153,193,3,1,0,50,48027
5608,LAC,LV,29,191,152,70,4,0,1,19,48027
5609,JAX,TEN,37,493,137,180,4,8,1,66,48032
5610,SF,LA,32,243,24,130,0,4,1,60,48032
5611,BAL,SEA,29,167,150,66,0,3,0,12,48032
5612,CLE,SF,21,323,56,55,3,6,2,84,48032
5613,PHI,JAX,10,225,117,172,0,3,2,17,48032
5614,WAS,KC,35,72,73,57,2,0,1,57,48032
5615,BAL,CAR,40,294,165,152,0,2,1,22,48032
5616,TB,NYG,25,274,75,53,2,4,2,50,48032
5617,NYG,NO,14,190,79,87,4,0,1,84,48089
5618,DET,TB,38,479,187,184,1,0,0,20,48089
5619,MIA,CAR,20,463,100,155,1,2,0,57,48089
5620,NYG,DET,45,403,133,65,2,2,1,66,48089
5621,DAL,JAX,21,207,171,148,2,3,1,32,48089
5622,MIN,LA,46,121,116,111,0,1,1,36,48089
5623,CLE,NE,18,119,132,172,3,8,0,46,48089
5624,NO,DET,32,89,145,21,2,4,0,50,48089
5625,MIA,LV,35,201,83,94,0,7,2,79,48096
5626,HOU,NYG,29,410,44,21,0,3,0,13,48096
5627,NYG,NO,32,302,97,31,0,6,2,91,48096
5628,NYJ,TEN,49,94,39,166,1,5,1,47,48096
5629,HOU,MIA,40,37,184,85,3,7,1,66,48096
5630,TEN,JAX,49,311,167,157,2,8,2,35,48096
5631,WAS,NYG,15,353,169,85,0,1,0,28,48096
5632,SEA,NYJ,20,200,167,161,1,2,2,35,48096
5633,BAL,LV,24,60,122,196,4,7,2,8,48097
5634,NYJ,CHI,46,197,8,4,4,5,0,71,48097
5635,ARI,PIT,16,374,75,30,3,3,2,56,48097
5636,TEN,DEN,27,13,197,43,0,0,1,16,48097
5637,CAR,CLE,24,181,32,10,0,6,1,10,48097
5638,TB,PHI,12,86,76,40,2,8,1,22,48097
5639,NE,LA,26,75,165,100,1,6,2,25,48097
5640,IND,LAC,35,134,154,165,1,0,2,9,48097
5641,TEN,GB,35,46,195,60,0,7,2,21,48118
5642,IND,GB,35,160,46,137,4,6,2,73,48118
5643,GB,TB,16,238,135,106,3,8,0,78,48118
5644,TB,SEA,47,405,42,43,4,4,1,9,48118
5645,HOU,NE,16,135,181,179,4,0,2,69,48118
5646,ARI,JAX,39,32,100,65,0,8,2,61,48118
5647,WAS,NE,21,129,126,41,1,6,1,55,48118
5648,DET,PHI,43,441,2,97,4,4,0,86,48118
5649,WAS,TEN,34,131,12,165,4,1,1,57,48123
5650,ATL,CLE,36,218,178,2,4,8,0,25,48123
5651,DEN,NO,37,318,69,169,3,8,1,29,48123
5652,ARI,ATL,14,96,102,70,0,9,1,46,48123
5653,CLE,HOU,40,148,2,140,0,8,2,65,48123
5654,PIT,HOU,29,167,15,169,3,2,1,6,48123
5655,WAS,BAL,17,104,71,64,0,2,2,65,48123
5656,NYJ,TEN,22,336,10,114,4,1,1,38,48123
5657,MIA,NO,13,418,65,82,3,9,1,31,48159
5658,LAC,LV,28,326,50,180,0,6,2,9,48159
5659,PHI,SEA,42,228,177,86,2,7,1,57,48159
5660,ARI,CIN,30,482,68,18,2,8,0,91,48159
5661,NO,CHI,33,37,118,55,4,3,2,84,48159
5662,NYG,KC,16,488,193,150,1,5,1,21,48159
5663,PIT,ATL,38,375,28,69,2,7,0,55,48159
5664,CLE,TEN,37,482,80,58,2,8,1,96,48159
5665,CLE,DEN,34,351,36,129,3,8,2,89,48181
5666,SEA,IND,47,107,95,17,3,2,1,29,48181
5667,DEN,NE,42,133,97,157,0,9,0,95,48181
5668,CLE,KC,25,215,150,59,3,7,0,55,48181
5669,BAL,SEA,21,36,132,67,4,7,0,15,48181
5670,CLE,SF,12,272,12,121,3,0,1,31,48181
5671,NYG,KC,25,203,193,73,4,3,0,7,48181
5672,ARI,SF,25,182,184,0,3,8,0,71,48181
5673,TEN,JAX,43,315,98,89,4,5,2,87,48198
5674,NE,PHI,26,65,40,146,2,3,2,17,48198
5675,KC,ATL,48,84,148,132,2,8,1,9,48198
5676,LA,ATL,31,185,58,126,4,8,2,9,48198
5677,HOU,LAC,21,334,114,88,0,0,1,72,48198
5678,NO,PIT,13,256,199,154,1,0,0,0,48198
5679,BUF,NYG,35,325,191,83,4,3,0,80,48198
5680,NYJ,PHI,34,87,25,48,2,5,0,7,48198
5681,NE,CLE,29,6,105,36,3,5,1,60,48207
5682,WAS,CLE,40,419,158,38,4,6,2,32,48207
5683,CLE,CHI,12,428,103,106,4,7,0,99,48207
5684,SEA,IND,36,273,134,183,1,0,2,84,48207
5685,HOU,NYJ,12,375,99,18,3,5,0,63,48207
5686,LA,CIN,11,99,135,8,1,7,0,1,48207
5687,NYG,LAC,26,27,15,139,4,3,2,30,48207
5688,LA,SF,28,128,198,109,0,6,0,1,48207
5689,NYJ,PIT,48,420,13,0,2,1,2,60,48220
5690,CHI,KC,39,96,178,27,2,7,0,60,48220
5691,DEN,MIN,42,402,136,169,2,1,2,53,48220
5692,CHI,BUF,26,211,115,195,1,0,0,24,48220
5693,WAS,PIT,10,361,100,17,4,5,1,45,48220
5694,MIA,LA,38,483,115,166,0,7,0,9,48220
5695,BAL,MIA,32,471,6,182,2,0,1,17,48220
5696,NYJ,ATL,24,139,21,19,3,2,2,45,48220
5697,LV,NYG,29,21,108,152,2,4,1,46,48225
5698,HOU,MIN,35,206,120,54,2,6,0,79,48225
5699,PIT,LA,38,89,30,97,1,2,1,37,48225
5700,BAL,SF,49,274,185,175,3,2,2,48,48225
5701,BUF,WAS,49,194,13,189,2,1,0,0,48225
5702,MIN,MIA,24,246,56,177,0,6,2,32,48225
5703,DEN,TB,42,385,99,118,0,0,2,89,48225
5704,JAX,WAS,29,28,19,145,0,4,0,92,48225
5705,NYJ,LAC,29,323,107,65,2,8,1,75,48233
5706,LA,CLE,30,22,76,59,1,2,0,63,48233
5707,LAC,WAS,36,486,52,191,1,1,0,33,48233
5708,JAX,SEA,27,284,155,179,0,2,2,83,48233
5709,CAR,DAL,24,43,7,111,0,8,2,49,48233
5710,KC,IND,49,346,61,163,1,1,1,74,48233
5711,PHI,MIN,25,313,46,136,1,8,1,27,48233
5712,JAX,NO,33,105,90,172,0,9,1,40,48233
5713,CAR,MIN,17,324,141,131,4,4,2,39,48235
5714,TB,BAL,35,134,91,143,1,2,2,8,48235
5715,ARI,DET,18,223,67,151,1,1,2,48,48235
5716,DEN,LAC,22,336,99,179,2,5,0,14,48235
5717,KC,CAR,18,344,138,82,4,0,2,79,48235
5718,CLE,PIT,46,340,44,164,2,0,1,96,48235
5719,CHI,DEN,44,182,59,150,3,8,1,56,48235
5720,ARI,PIT,16,95,22,5,1,9,1,75,48235
5721,NYG,SEA,18,37,172,71,3,1,0,10,48241
5722,LAC,IND,14,116,80,187,0,2,1,41,48241
5723,ARI,BUF,22,243,184,60,1,3,0,63,48241
5724,ATL,NE,15,229,86,6,3,8,2,21,48241
5725,CIN,MIN,45,189,131,8,2,5,1,67,48241
5726,ATL,LAC,31,230,24,159,1,0,1,11,48241
5727,MIN,LAC,19,188,42,116,4,8,0,68,48241
5728,HOU,CAR,10,367,28,178,2,9,2,9,48241
5729,NE,TB,49,130,36,116,3,0,2,94,48259
5730,SF,LV,45,82,56,68,0,8,0,6,48259
5731,BUF,SF,10,284,143,78,2,7,2,88,48259
5732,DAL,ATL,43,130,160,143,4,3,0,16,48259
5733,MIN,JAX,25,434,109,19,3,7,2,96,48259
5734,CIN,CLE,35,267,55,43,0,3,0,93,48259
5735,IND,MIN,27,489,103,111,1,9,0,67,48259
5736,NE,LA,22,65,161,19,3,8,0,11,48259
5737,LAC,DEN,48,80,177,15,4,0,1,62,48268
5738,LA,ATL,43,369,187,120,4,1,1,30,48268
5739,BAL,LAC,30,228,49,188,0,2,2,65,48268
5740,IND,WAS,43,59,97,44,3,2,2,21,48268
5741,NO,GB,19,98,42,117,2,9,1,42,48268
5742,KC,HOU,11,36,42,173,4,8,0,45,48268
5743,BUF,ARI,14,251,101,116,1,5,1,6,48268
5744,CAR,DET,27,280,76,62,1,5,2,34,48268
5745,BAL,GB,32,146,29,78,2,4,0,93,48374
5746,LA,KC,40,202,50,83,4,7,0,67,48374
5747,PIT,IND,25,189,196,55,4,2,1,37,48374
5748,NE,GB,41,228,18,140,0,9,1,27,48374
5749,DAL,NE,40,242,35,18,2,3,1,90,48374
5750,TB,DAL,17,430,189,187,2,1,2,10,48374
5751,SEA,BUF,21,280,33,20,1,1,0,25,48374
5752,WAS,DAL,23,112,160,110,1,4,2,12,48374
5753,WAS,SF,13,75,67,114,0,9,1,53,48415
5754,WAS,SEA,19,356,62,66,1,7,0,41,48415
5755,NO,CLE,17,246,33,130,0,4,1,32,48415
5756,NO,HOU,10,113,70,93,0,3,2,5,48415
5757,IND,JAX,44,475,15,190,1,4,0,27,48415
5758,NYJ,MIN,30,381,85,125,3,8,2,1,48415
5759,DET,TEN,21,299,47,112,2,2,2,0,48415
5760,IND,BUF,20,465,116,80,4,3,2,83,48415
5761,ARI,SF,23,498,27,176,1,7,1,18,48447
5762,DET,CAR,31,297,112,142,2,7,1,2,48447
5763,GB,CLE,29,439,138,65,2,4,2,59,48447
5764,LV,TEN,29,23,75,37,0,5,2,39,48447
5765,WAS,BUF,16,68,37,127,3,3,0,14,48447
5766,MIA,NO,30,361,32,38,3,8,2,36,48447
5767,SEA,BAL,12,348,110,61,4,9,1,43,48447
5768,PHI,NO,26,275,63,162,3,0,2,23,48447
5769,NE,CHI,49,281,154,178,2,8,2,27,48455
5770,MIN,TB,49,421,188,161,0,1,1,39,48455
5771,GB,MIN,21,10,46,94,1,8,0,94,48455
5772,NYJ,PHI,24,126,181,105,0,9,2,38,48455
5773,LV,CAR,10,290,126,57,2,8,0,32,48455
5774,BUF,IND,48,211,93,114,0,3,0,58,48455
5775,SEA,PHI,29,450,171,102,2,5,2,71,48455
5776,SEA,ARI,36,211,93,128,0,3,1,19,48455
5777,BAL,HOU,23,494,184,11,1,6,0,52,48462
5778,SEA,WAS,14,453,37,105,2,9,1,58,48462
5779,CAR,TB,26,296,96,60,4,5,2,75,48462
5780,LAC,BUF,18,110,143,43,4,5,2,42,48462
5781,SF,DET,13,157,174,63,1,7,0,19,48462
5782,BUF,TEN,49,86,0,173,0,6,2,74,48462
5783,MIA,HOU,48,62,157,182,3,2,1,9,48462
5784,CHI,NYJ,37,107,60,58,0,9,0,83,48462
5785,LA,PHI,29,76,181,30,0,0,0,21,48473
5786,BAL,PIT,12,125,126,81,1,9,1,24,48473
5787,LAC,LA,38,92,88,183,1,5,0,11,48473
5788,KC,CIN,25,328,181,161,4,3,2,35,48473
5789,BAL,CLE,38,388,123,0,1,1,1,77,48473
5790,NO,CHI,39,252,32,155,0,0,1,53,48473
5791,TEN,SF,24,240,119,184,3,4,2,66,48473
5792,NO,ATL,46,483,143,179,1,3,0,50,48473
5793,MIA,LA,33,353,100,14,3,5,1,3,48475
5794,CIN,BUF,30,197,134,104,2,4,1,53,48475
5795,CLE,DAL,49,220,59,173,0,6,1,99,48475
5796,LV,BAL,19,447,138,52,2,9,1,35,48475
5797,MIA,DET,48,157,19,45,2,4,2,84,48475
5798,SEA,ATL,32,21,143,149,2,7,1,16,48475
5799,PIT,HOU,47,58,129,132,2,5,1,51,48475
5800,PHI,SF,11,121,91,165,2,8,0,76,48475
5801,LAC,JAX,20,261,49,78,4,2,0,34,48476
5802,IND,DAL,32,217,48,181,1,9,0,60,48476
5803,BUF,CLE,41,279,185,70,3,4,2,84,48476
5804,MIA,PIT,20,286,0,115,4,7,2,59,48476
5805,CHI,ARI,35,394,168,149,3,1,1,39,48476
5806,LAC,DET,29,65,61,67,0,3,2,2,48476
5807,DEN,HOU,29,172,174,148,3,1,1,72,48476
5808,LV,MIN,12,168,132,105,2,5,2,6,48476
5809,PIT,SEA,48,58,192,73,4,3,1,16,48489
5810,LAC,BAL,16,17,198,9,2,2,2,29,48489
5811,BAL,TEN,40,119,38,34,0,0,0,50,48489
5812,MIN,GB,37,283,172,125,3,0,2,2,48489
5813,BUF,DAL,26,159,66,194,4,7,2,17,48489
5814,CAR,IND,38,399,142,8,3,7,2,80,48489
5815,MIN,PIT,17,90,107,186,2,5,2,41,48489
5816,JAX,NE,43,93,35,35,3,1,0,10,48489
5817,BAL,GB,23,168,104,126,1,3,0,19,48512
5818,ATL,BAL,10,62,44,198,2,2,0,56,48512
5819,TEN,PIT,22,264,137,27,3,2,1,1,48512
5820,CLE,WAS,27,197,143,34,4,3,2,35,48512
5821,IND,HOU,29,413,170,89,4,8,2,55,48512
5822,TB,MIN,14,311,99,48,3,2,2,98,48512
5823,WAS,JAX,43,17,122,46,2,3,1,2,48512
5824,NYJ,PHI,38,258,95,175,0,7,2,4,48512
5825,LA,IND,23,131,15,38,1,7,1,44,48516
5826,CAR,NE,25,183,115,144,0,6,2,48,48516
5827,KC,CLE,47,468,174,48,2,1,1,62,48516
5828,HOU,ARI,36,432,147,65,4,8,0,4,48516
5829,CHI,ARI,46,412,30,144,4,6,2,44,48516
5830,NE,LAC,22,307,137,105,1,4,1,78,48516
5831,BAL,NO,45,330,1,93,4,2,1,98,48516
5832,CLE,DAL,25,152,165,164,1,6,1,57,48516
5833,BAL,CIN,47,438,164,123,4,9,1,45,48520
5834,ATL,NO,41,354,86,100,0,7,1,55,48520
5835,CAR,BAL,40,165,13,115,1,3,0,83,48520
5836,CHI,HOU,26,444,195,13,2,7,2,31,48520
5837,NE,NO,16,454,95,68,3,2,0,35,48520
5838,BUF,TEN,24,341,73,88,2,0,2,60,48520
5839,MIN,TEN,48,52,179,181,2,9,1,50,48520
5840,NYG,PHI,41,269,60,129,4,1,1,98,48520
5841,CIN,SF,19,304,54,167,3,8,1,50,48530
5842,BAL,DAL,20,37,10,65,0,9,1,3,48530
5843,MIA,IND,39,40,48,175,0,4,2,85,48530
5844,NE,CLE,30,108,131,132,4,0,1,80,48530
5845,HOU,NE,45,431,148,79,2,7,0,49,48530
5846,CLE,LAC,20,134,51,60,2,3,0,95,48530
5847,MIN,BUF,21,182,7,160,2,1,1,77,48530
5848,NYG,HOU,30,484,31,39,4,1,0,66,48530
5849,ATL,HOU,22,207,110,199,4,5,0,60,48537
5850,LAC,ARI,23,469,174,57,3,6,1,78,48537
5851,ARI,BAL,11,374,146,196,3,8,0,78,48537
5852,KC,PIT,46,428,57,2,3,5,1,14,48537
5853,DET,ARI,46,342,19,16,1,1,2,5,48537
5854,NE,GB,11,237,153,73,2,0,2,20,48537
5855,CIN,NE,35,181,192,57,3,0,0,6,48537
5856,KC,ARI,22,281,126,22,2,9,1,3,48537
5857,TEN,LA,25,228,109,149,2,7,0,0,48541
5858,KC,GB,42,386,54,80,1,6,1,18,48541
5859,MIN,LV,43,31,166,33,2,7,2,79,48541
5860,KC,JAX,36,28,37,36,0,4,2,28,48541
5861,PIT,HOU,46,128,53,193,1,0,2,5,48541
5862,SF,NYJ,39,322,66,119,1,3,0,46,48541
5863,ARI,CHI,15,499,9,102,2,4,2,12,48541
5864,HOU,BUF,13,89,174,39,4,8,0,98,48541
5865,CLE,ARI,46,11,72,149,3,5,1,84,48544
5866,NE,GB,20,68,93,117,4,2,1,19,48544
5867,LV,CHI,22,150,48,5,1,7,2,39,48544
5868,NO,SF,38,295,163,15,4,6,0,84,48544
5869,PHI,LV,19,188,62,24,3,7,0,42,48544
5870,CLE,BUF,40,209,153,3,0,7,2,97,48544
5871,NO,BUF,45,156,137,90,2,4,2,61,48544
5872,CHI,SEA,22,224,49,5,3,1,0,31,48544
5873,LAC,WAS,12,174,5,183,2,2,0,89,48556
5874,CLE,SF,15,161,152,150,1,2,0,30,48556
5875,NE,SF,31,148,0,4,2,3,1,65,48556
5876,HOU,TEN,28,271,164,166,0,7,1,73,48556
5877,TEN,CHI,11,237,59,191,4,0,1,72,48556
5878,DET,SEA,38,336,28,129,2,5,0,36,48556
5879,HOU,PHI,24,116,51,124,4,6,1,95,48556
5880,ATL,JAX,44,193,111,47,1,2,1,29,48556
5881,GB,TB,11,336,152,62,2,4,1,28,48566
5882,TEN,SEA,46,300,74,167,4,6,2,45,48566
5883,CAR,SF,45,249,147,103,1,5,0,85,48566
5884,DAL,NYJ,34,122,124,194,2,0,0,7,48566
